Actual,Predicted
2.269,2.264515744488328
2.242,2.3414558621978756
1.198,1.7494147099278052
0.782,1.145385678749932
1.651,1.5559268445366854
2.139,3.4818955016119943
0.697,0.6629427836741684
1.058,1.6085582371021587
0.75,1.2168680381833639
0.917,1.3685654156976739
2.695,2.793863167086279
0.682,0.9714205055864298
1.658,1.7797804016334737
1.546,1.6785501076192304
4.727,3.2755634329614836
3.459,3.673527266758967
2.307,2.8914993200182977
3.0,1.6420068719337948
2.494,2.275120159240686
4.357,2.6292647486486587
2.258,2.2526256347331426
1.75,1.2176696405929945
1.784,1.3016583609546544
2.76,2.4579869450914416
1.159,0.7234104672188764
2.143,1.3025467901882521
1.183,0.6578076066077116
5.00001,2.101225574404694
1.521,2.1161923537272074
1.404,2.2315553923222424
2.226,2.005896098266959
4.445,3.109299707827951
5.0,3.4268870349199076
1.633,1.5525673882069668
1.938,2.5983720018501018
0.905,1.4086768952853177
1.152,1.7517271404043981
1.47,1.6786265015731345
2.739,2.822258995954705
1.909,2.1651085878748617
0.748,0.919559362577381
5.00001,1.6428702306306562
1.185,1.4598505272825832
5.00001,1.1152274466764638
0.55,2.1195309010856818
0.584,1.263458741070849
0.958,1.2128101395087825
0.992,1.6156717648916015
1.674,3.013356148694143
0.705,1.066216706719139
0.675,0.9911685659169294
0.757,1.224891779224187
1.83,2.037987128682616
5.00001,4.803171264550095
0.973,1.3709541858978582
2.3,2.5932449753321976
0.829,1.5577086201887056
0.522,1.2012824583351644
1.148,1.9695447945973754
0.88,1.6452520845472378
2.242,2.255100353600291
1.5,1.732845468189332
3.417,2.9503172544744416
1.817,1.9201983494618915
1.406,1.7238356500527345
0.727,0.5076543948881209
2.109,1.8873431240733893
0.977,0.544558307926728
1.097,0.8503348004316322
1.656,1.8884774740720829
2.306,1.8633205369255492
1.638,1.9387419386157134
0.958,0.34847163029594697
0.481,0.34204105562832865
0.444,0.8054535274508225
2.379,2.9342910100999546
2.848,3.4310147881571
1.648,1.5082938128130365
2.0,1.6264919515806682
0.778,0.9700413799423018
1.86,1.9046498640256289
1.697,1.887374018884536
4.188,2.287269823349284
0.733,0.9357671929684486
0.87,1.735321196614514
1.682,2.37750107170568
1.543,1.9270459403181448
2.25,4.013246765300842
3.33,2.8724325117654814
2.259,2.1979396516469265
1.381,1.6395830789761163
1.127,1.3398990968022702
2.316,2.2553810671670504
4.191,2.309019487687614
2.211,1.8670642995582512
1.554,1.608839483712707
1.517,1.1433817456707445
2.489,3.2641708882023366
1.532,0.8299887254225595
1.265,1.5096051922831535
2.4,2.3658191609828876
1.861,2.0625423483602106
5.00001,4.073928489657831
1.816,1.5665367952094087
1.781,2.326810710713289
0.692,0.7928939425134374
0.668,0.7854256871220713
5.00001,4.278286490973379
1.813,2.3634253523710598
3.964,3.5961624664983702
1.875,2.511468960156833
2.979,3.1668381944116177
3.454,2.620965240526786
2.451,2.527813445953619
1.055,1.5824597199934658
1.011,0.7891422337756637
1.417,1.7622182536937672
4.309,3.1127075340663026
2.863,2.1692062716146765
1.13,1.3620149082787307
4.667,3.7623929760226673
1.686,1.8794715877662966
3.605,2.620186938909505
2.564,2.4639206502247646
1.139,1.9717040000154356
3.504,3.212799531379133
2.091,2.3724552048265366
1.315,1.7132590031082842
2.167,2.8452110080851796
1.013,0.9147105914164868
2.028,2.2754814544088973
1.176,1.9477536705730643
2.926,2.5498552172268703
5.00001,6.077204848784746
1.303,1.3368044165801933
0.924,0.7349890806786874
1.125,1.4435603761002653
1.542,1.0673094487657124
1.04,1.1200185570781969
1.216,1.8264394925537601
2.063,1.9858561041827087
1.083,1.6128630967632418
3.494,3.245919966064008
0.833,-0.05302600075296482
2.458,2.8678409408340073
0.915,1.6526535767488397
5.00001,4.69241511834305
5.00001,2.122872116269093
1.905,1.7567051674922283
1.083,1.3801066123903212
0.896,1.0335827191494076
5.00001,5.08538514547422
0.946,1.771655632793518
0.675,4.236214666883583
1.775,2.617545214270919
2.613,2.6515044080081793
5.00001,1.9917824003037694
1.684,2.5194413323040408
2.453,2.6906606921928145
2.4,3.0901779064611716
1.565,1.3292021611485723
5.00001,2.2820163565343776
2.356,2.5590583857963907
1.856,2.4494003755555056
3.167,1.6980173290224414
1.188,0.3311769915611791
2.485,2.428939431950404
2.365,2.451385839247493
0.946,1.1281923276461185
1.768,1.8770608478633832
1.486,1.8221410395033573
1.953,2.4318112837897488
2.159,2.655453744432755
1.266,2.308836442831428
1.739,1.7232034702375714
1.83,1.7870391726984707
0.743,1.0373774342626305
2.247,2.205758522624869
1.016,1.4877466848176653
3.91,3.049270984620769
2.65,2.1896302781273604
5.00001,4.30605867019252
1.865,2.6235969799448284
0.78,0.6334427941352132
0.808,1.1377145159682343
1.896,2.387699499402416
1.992,2.2685121614730903
1.896,2.4889024737081584
1.6,1.9824867234045769
3.753,3.898519435021228
1.667,1.7492063985515927
2.156,2.284265828899322
2.286,2.463626534851791
1.713,2.050057561109888
4.31,3.513548288825895
2.751,2.759431095543704
2.768,3.519298633810351
0.463,0.8585104156470109
1.44,1.5507752239552701
0.943,0.6452745778039741
1.576,1.3385601570628936
1.945,2.273493595288329
3.511,2.098159324239141
4.534,2.0384763939981028
2.246,1.8038677038563122
1.556,1.8830439513447885
2.42,4.113904644025332
0.7,1.576793531257131
0.713,1.2535219622749239
0.668,1.0016145269756649
1.531,2.517271075145736
1.375,1.7640215786937148
2.304,2.6523038922938014
2.422,2.884069702975502
3.019,2.543331917012239
4.158,3.175528195379229
1.565,2.1255868339202095
0.786,0.34343115717784656
4.414,3.6741337669246903
1.843,1.9812183719895486
2.765,3.2197711644987805
2.328,1.9486033235017857
0.604,0.8156236876825673
2.241,2.175938720086066
4.39,2.973724848567805
1.231,0.7301586325055851
2.557,2.9661382337082216
0.576,0.6661412432289779
1.998,2.490962479074973
0.513,0.9553015423616813
3.482,3.4488501299110936
3.628,3.2137956458533594
2.403,2.391782191622873
0.736,1.1695411116131353
1.726,1.7834738375229833
2.29,2.294597652136815
1.663,2.019984363027845
0.833,1.0611266818425875
5.00001,3.9579028190213563
3.329,3.135147310726765
0.543,1.240041756971607
2.417,2.424028465127229
3.875,3.0711213284364476
1.364,1.7207050785642082
0.983,2.1161946363860764
1.76,1.878813755567684
0.63,0.8365684176911614
2.369,1.9093724393597284
0.972,1.8692038417494032
2.2,1.3557932718225985
1.058,1.6278649123498
2.709,2.929787694549205
0.994,1.5032274475443117
1.663,1.552039283281296
1.438,1.7144942356511663
1.406,1.9554394384576668
3.309,3.0714259481094857
1.569,2.1298267205442656
5.00001,3.4442004960413897
1.625,0.8504890029903578
1.248,0.7516591386681597
2.161,1.558260469448065
1.714,1.8445431295561363
3.256,2.7205778831506464
1.098,1.0308255604087506
2.762,2.550546993821321
1.299,1.6287909408313652
2.923,2.4062751677714616
3.415,3.185675657561248
0.668,0.41491999265466006
2.388,2.241646178508354
0.774,0.6768422505098641
0.824,0.2668348421827744
3.599,2.962063005395187
4.657,3.402699443635832
2.14,2.3108523903165334
1.071,1.4253075703083766
1.578,2.2828133977096456
1.193,1.881896108163403
2.329,2.3599941056626577
1.795,2.4367249504473634
0.701,0.463589790664237
0.55,0.6225812487129048
0.659,0.8275441391072249
0.996,1.145166802749614
5.00001,4.730248435881087
1.641,2.492699653474368
0.77,0.6836402966627659
1.403,1.0054908986926705
1.729,1.4112175991162204
5.00001,2.0685796304928274
3.143,1.9745779168579887
5.00001,2.6288191370358263
5.00001,5.895145758362695
1.43,1.716168764251961
2.806,2.3865032445417356
3.75,2.079624834078672
1.375,1.5887169329102022
3.371,3.2232832685517536
1.28,1.3695801561734413
1.854,1.9511143475641504
0.63,0.6244273466569652
1.095,2.341257369232885
4.0,1.2077841622699523
1.519,2.596130676861563
0.563,0.6266504514627158
1.025,0.4824295072592406
2.25,2.131923471584429
1.455,1.9952468118903042
3.631,2.303368237412748
2.49,1.810287072862387
4.153,3.311841977824585
2.674,2.487587318738491
0.75,1.1217655342486381
2.5,2.177743650799279
1.618,1.4469080686017435
0.975,0.6955215583991787
1.115,1.862014503086904
0.873,0.8834100968849228
2.729,1.8920872965476647
1.244,0.9797168405519514
2.287,2.895161166239042
2.295,2.6939453415720607
1.625,1.9006333137213787
0.8,2.112208029071631
1.188,1.6913148730371077
2.442,3.2814391971229213
1.875,2.1769651896213205
2.46,2.324861677211125
1.026,1.3452783906772225
1.167,0.7200360421677914
1.375,1.1713021591460446
1.719,2.8283983914937494
1.031,1.359536425390644
2.391,2.4643643248447447
1.94,2.465923789300959
2.199,2.1588121521134767
3.8,3.7870670781973104
1.557,1.7215595554221963
0.899,0.3772012872447519
0.893,1.8111462671814493
0.55,0.6456735476093698
0.498,0.9728108611643052
1.464,1.6961298196574788
2.78,3.148978318559571
2.887,3.318175472351335
1.292,2.194042243570948
2.216,2.569357170661668
0.856,2.8202403874715287
1.604,1.942279488978727
0.576,0.5966764241592557
3.485,2.5494796378551783
1.994,2.7298650618066986
0.971,1.603543250589695
0.581,1.1337721508211729
3.01,2.6526845023327184
0.742,1.4149343210036491
2.494,1.9234382831098387
2.67,2.731965734354212
1.199,1.1891977689066664
0.777,0.38433186818906506
1.434,1.453825589365458
0.612,0.5795311490468933
2.068,2.4121179656615155
3.282,3.014292256957688
3.606,2.677780945654291
1.078,1.691575197626122
0.515,0.46596263507705515
0.675,1.1116191799856523
1.841,1.7156618934128005
2.0,1.756064260696789
3.54,1.6144711485109724
3.938,2.003084949546917
1.321,2.1194321377312377
3.065,2.8442901912601073
1.349,1.6127299100147852
3.193,3.0947160160358678
3.039,2.6412898752805702
3.5,1.5741491345228482
2.312,2.445351660398785
1.313,2.3546291642936836
1.208,1.876400130667129
1.352,1.103521235727861
0.689,1.3768148360124073
4.25,2.665978917563635
1.605,1.7441132011097693
1.51,2.0860365136656043
3.495,3.913816067017464
0.602,1.0059833403458072
3.964,2.9365346311369365
2.785,2.3712453398246396
2.393,1.077273256006464
2.249,2.199141190020427
0.913,1.4050342749991174
1.114,1.4854009170914892
1.508,1.749104658582155
0.647,0.6272095387811092
3.588,2.9211152432455734
2.328,2.482704368935863
0.544,-0.13469451197738636
0.982,0.875599448949103
2.258,2.1296403625931077
1.161,1.939527936622369
1.964,1.9320741609358834
1.232,0.7186887858365836
1.564,2.519550786679112
1.668,2.120197132062181
2.159,2.131298297822916
1.173,1.6004574752187892
2.432,1.5808879534196336
0.729,1.2988315826528734
1.917,2.3627190374043607
0.6,1.5504514442155468
1.954,2.2601126794838606
1.116,2.0091188590032374
2.685,2.225810612889127
2.6,2.556110868589201
0.894,0.975890700250936
2.352,3.3911179967365044
3.861,2.0599558024080196
1.875,1.5280377755741412
2.234,2.033130590352684
1.203,1.9518960922388118
1.358,1.0231572629042915
3.074,2.2848204200758246
3.268,2.7621496570645476
0.703,0.3683795343059941
0.682,0.8017644013700505
1.146,0.8790529946634607
1.772,2.6831627441299375
0.819,1.303746594956813
0.906,1.7426018777208512
0.568,0.9952695017696058
3.238,2.9894305005625625
2.444,1.0454468399908095
1.443,1.7089817241387522
1.642,1.5120321654411626
2.376,2.9058176445027115
2.43,2.5585869211843146
0.833,1.1252879717641093
0.875,2.132042918550688
1.317,1.470675224915432
0.47,0.4138804893876511
1.953,1.919660233436801
1.841,2.174453146884268
1.288,0.5639390065031975
1.182,0.5139303077491562
2.128,1.7389683777605356
1.413,0.66649989878848
2.271,1.873305680709585
0.808,2.2652575809684024
2.013,2.01235677394434
1.833,1.9342341066408508
1.55,1.6539518581273356
1.438,2.0309390307308846
1.375,2.56674880889679
2.801,1.801507531314087
2.459,2.460138756858001
2.436,2.137118341081866
1.03,1.6180517326332549
1.038,0.9802477460840251
2.359,1.8288775465861775
1.619,2.303390969933659
3.944,2.341714857840458
1.458,1.2072633707903364
1.848,2.511129347992558
2.423,2.3511873075193606
3.355,2.1610165858593007
1.655,1.413485917846522
2.048,3.1355907331225694
1.597,1.2490606774119897
1.691,1.5369841345500816
4.786,2.302700481847886
2.589,2.143739701780923
3.24,2.4443201285534286
1.031,0.5829235908478765
1.381,1.592605007874404
0.916,1.30931632860203
2.289,3.008564012366243
1.388,1.4471075726676972
2.522,2.208529833703089
4.203,3.511914036660599
2.436,2.8211776081535405
1.421,1.8252167714175371
0.675,0.9487174829301139
0.928,1.818448128098865
1.908,2.447633081217276
2.239,2.0341697386673516
1.434,1.877838958140977
1.327,0.3667451655187932
0.99,1.1483545491495946
0.677,0.770263300171635
2.274,2.875332335859966
2.286,2.4316716822739295
1.358,1.5851574047537014
3.621,3.154825381910946
2.813,2.6610821875618598
5.00001,5.019110514023602
0.906,1.7807459708426094
0.663,1.1835506320632518
1.502,1.3060363228198923
1.703,1.702946816634487
0.993,0.09873187460781452
3.229,2.5837583608279857
2.132,0.6137914331854191
2.17,2.312939163830137
2.679,1.9341477410220946
2.063,1.8212340438837913
3.768,2.347315288075542
0.875,0.7850577482249221
3.047,2.395288129304589
4.602,2.8887252736462017
1.285,1.598137552402683
2.846,3.2542862512477484
1.196,1.5255231821463795
2.086,2.218860646086199
1.175,2.339746868332959
0.669,0.8267334363304641
2.048,1.7920300263632427
0.746,1.2525847057951296
1.091,1.5818766995363447
1.143,1.9545142776518247
3.083,2.4999451227672225
1.13,1.1435543697805457
0.917,0.6343236681612865
1.342,1.5925378124475955
4.25,2.050100506550393
0.539,0.8164707365154342
3.106,2.2807588519027817
2.417,2.3003629501057574
2.268,2.6406717345299953
1.008,2.070774740775846
2.38,2.1536880382866244
2.455,2.021159175354768
1.565,2.340459795869883
1.156,2.5710003836455755
0.664,1.0391990189244424
0.588,1.0562574921522057
2.236,2.1590796716304155
1.693,2.2071002098140937
1.667,1.4112135690487264
2.25,2.4852665993606564
0.726,0.803143333299225
1.603,2.040546257556869
1.475,1.4927636854971738
0.912,1.575309094679504
2.083,1.5030054471719723
3.353,2.3476146907815405
0.58,0.3720341037741335
2.265,1.9924292489155206
3.452,3.845050103244901
1.068,1.3028699600398568
5.00001,0.8516218046365083
2.75,2.402231138095729
0.958,0.9710580623013385
0.972,1.5768179399528819
1.55,1.4570747817238043
4.0,3.9007663572561952
5.00001,1.8764196858179574
3.043,3.033799713236334
3.592,3.1636069003869594
1.447,1.7232528616298382
3.528,2.3429154636609297
3.556,2.832055717042813
0.991,1.591733808800214
2.504,2.293225957347765
1.056,1.3109947448859742
5.00001,3.995830354469078
1.62,1.9611282628417115
2.722,2.878682229049076
2.459,3.2261278284622605
1.833,1.8650210344926634
2.207,2.8422466963308466
1.61,2.293026939307424
3.039,3.0467280015563745
2.662,2.2640977999320953
0.901,1.2447284670444887
0.875,1.56353832432238
2.094,1.8697952299612979
1.887,1.7937743819464558
1.014,1.653971392494661
3.875,3.6659270787569085
3.591,2.644397484988936
3.273,1.9789126819376435
2.792,2.4220358812572655
2.336,3.16192699210945
1.635,2.730746256922835
1.242,2.3315424798743436
4.5,2.429071929712933
1.119,1.5816373617180517
0.908,1.5088750042140546
1.206,2.6323206956962792
4.838,3.1975282819143587
3.667,2.3735051309307735
2.01,1.991919187725557
3.336,2.7317777996372286
3.625,2.1559968748038614
1.701,1.941972802846756
2.467,2.8693047303849184
1.612,1.8561984690956876
1.47,1.0052932441178513
1.179,1.8617433858207448
1.113,0.827559146819695
2.665,2.644992558363164
1.135,1.6269052647525228
3.291,2.3388286809839514
5.00001,2.97823651207446
2.365,1.8951123606284028
1.222,1.3179113263133004
0.819,0.33748001174593867
3.864,3.3298830704280533
1.848,2.119622369265926
1.607,2.806800527100087
1.016,1.1018109842935004
4.24,3.1729379087774348
2.625,2.657117616454002
3.694,2.1569221061190618
1.151,2.2457888737439333
2.817,2.1993184695929884
0.981,1.6695072630795167
1.311,1.7936318157703326
2.518,2.1258592539406678
2.327,2.6606669091274355
1.392,1.203430023978747
0.715,1.2699448396841646
3.405,2.8340967214693578
2.708,2.1889000694046103
1.556,1.601334849890776
0.892,1.0151990597412777
1.67,2.478208319853465
1.031,0.8085591618543688
1.805,2.2859201121417883
0.512,1.0783181200604375
2.046,2.393878441940842
3.872,2.1502565751921736
1.625,1.5365604837443243
1.204,1.6049005959705482
1.397,1.3297534603968657
0.982,1.1311732718856646
2.694,2.935807016579872
2.691,2.311446849249144
5.00001,2.8008804493392674
0.496,0.774507253022982
0.58,0.7990198204093417
0.659,0.9111996536823099
1.754,2.3202477642037778
3.918,3.4266652399960833
2.808,2.0845217153697817
0.907,1.5243194352321296
5.00001,5.0548193161470465
0.923,1.6391592163837885
2.271,2.755251378591254
1.625,1.5826709224236026
2.909,2.9621490525336327
1.831,1.8930832913245652
2.832,3.272700589735088
1.774,2.730071560936736
2.387,2.745409547748004
3.213,2.468645964434046
2.615,2.848900831507038
0.993,1.629547532124775
2.261,2.496407156976069
0.517,0.5783454983188534
1.569,1.9866985816848413
1.609,2.015822031370895
2.224,2.212666192206889
3.052,2.770789432286435
1.388,1.9998754133842738
2.307,2.854652699896363
0.943,1.2956481120829224
0.972,1.6129846682578943
3.821,2.771875535829963
1.932,2.560347272993347
2.095,1.8603344975753515
2.314,1.9154843379115718
0.893,1.856469119589562
1.961,2.2020208355702735
1.135,1.129940860029457
1.784,2.3215922774030346
4.065,2.423152145711633
2.282,2.3204166056412703
2.348,2.343112611799036
2.313,2.036396999227719
5.00001,3.8037527295871385
1.841,2.0565666675815564
2.137,2.6297233059417024
5.00001,4.0162394565917054
1.692,1.9881233900067343
2.324,2.655079497373393
3.517,3.774673923210031
2.346,2.1190161435070394
1.125,2.1068357635865027
1.452,1.5676702086720908
0.872,1.0531153896778136
0.535,0.8535018494218889
0.438,1.0695941372838575
0.942,0.13075918993078517
2.188,1.3220867692626754
1.919,2.0527017128750984
1.322,1.7933335799928898
0.468,1.1344167303501536
1.497,2.460553925996777
1.263,1.5836028589465911
2.559,2.6646553066886653
0.945,1.413142214196455
2.371,2.400938658709478
5.00001,3.119946683985475
0.875,1.6812043394178815
1.266,1.063460549962251
2.451,2.616851014742224
1.574,1.9698621546825805
0.784,0.891491176766948
2.181,2.1977810387308168
3.5,2.243259954660971
1.984,1.9233060615246558
1.439,1.6241183326086457
3.379,3.0187883756728553
0.763,1.2902524479438426
1.601,2.2953558235064335
1.306,1.6415946963222225
1.125,1.3569338933250634
3.292,2.6972764781242304
2.333,1.8893944859610272
0.992,1.5715563818511384
1.979,1.970887036738631
2.041,3.062999151074969
3.5,2.7270156131914263
0.621,1.1855923866725249
1.404,1.346627521311973
1.521,2.286681518450827
1.305,0.18966453955132323
1.951,2.488797689412884
1.995,2.4325451532757967
1.375,1.686534209462593
2.75,2.119584949434767
1.229,2.2426091277260056
1.09,1.573953350859135
1.217,1.024084875492214
3.02,3.3032827646019456
2.417,1.9591602894581186
1.532,2.2438921492351085
1.693,2.6888253780074436
3.585,3.965409236917516
1.75,1.953277832655516
1.125,1.1624087476715133
3.76,3.6389139591467554
1.188,0.750346188053804
4.01,3.2327527834837895
1.079,0.9484426022163817
3.397,2.4569697021707952
1.58,2.1148645278359695
4.688,2.898234045079967
0.631,0.8080201135338925
1.846,2.188070924468825
1.897,2.388879250832794
1.909,2.1104265750167954
0.675,1.7203384727761275
0.853,1.3169562476576075
1.736,2.2430504381105365
1.297,1.6067240951506392
1.81,2.5697298442687924
5.00001,6.988095146716958
3.762,3.6356014612061784
2.43,2.713586186794629
1.482,1.4660009967005365
2.381,2.962907977947829
4.5,2.9712095436980945
2.4,2.7001083074666354
5.00001,1.5475304901227318
2.741,2.6158160530101995
1.901,2.6441881127628264
2.684,2.7424184429380176
3.493,2.170701551109211
2.757,2.4745952888424085
1.828,2.0029405150915167
5.00001,5.91164594270343
2.132,2.1587183456953767
1.795,2.4126752559929443
1.385,1.3639564230961838
1.813,1.4889152834178105
3.405,2.143619948634388
2.25,1.94596800938357
0.683,1.031992500137811
2.379,2.7249880607676644
1.497,1.843681661990864
1.258,1.9241183508752826
0.876,1.7770933288578306
1.25,1.5675470958231514
1.688,1.1372574633940644
1.35,2.1601876922018945
0.863,1.3441737970052756
0.649,1.0834490122193472
1.063,1.7622861776198064
2.857,3.023256129936499
2.724,3.1305758781171136
2.177,2.7884297363077337
0.918,1.7935824404657765
1.63,2.038775393639199
1.951,2.1609239437902943
0.325,0.8413489893776926
2.753,1.879606820392965
1.369,1.6656041054004191
1.941,2.26851697002396
2.302,2.2026180448655523
1.436,1.3588406386760354
0.396,0.7401181344407703
0.598,0.37659938303800544
2.107,2.4526215139756786
1.563,0.8940439631881816
2.156,2.2647425439294437
1.775,1.7330495132026371
2.189,2.112392449943634
1.284,1.8408818569304302
1.906,1.731035137018722
3.983,2.516467136431281
3.671,1.6278709763620967
1.225,1.8757294085568859
3.761,1.599972821030768
1.576,1.640928294618277
1.781,1.4769013643160775
0.724,0.7451213438378446
2.876,2.6785719638456555
1.75,1.7018246608244851
2.808,2.045558772724526
1.605,2.1285740906374286
1.586,1.8787137507476572
1.443,1.528760681448098
1.363,1.8457089063594125
2.182,2.5343711042509938
4.664,3.2779457782453107
3.861,4.548419771868993
2.512,1.8791907394094096
1.904,1.7639029054437643
2.231,2.354501750641049
3.61,2.41070717205983
2.75,0.7189039302935996
0.708,1.0959868880656387
4.6,2.3757655050559308
0.675,1.0233057564225305
2.25,1.0772946837484128
1.761,2.057235936511013
0.524,0.6682838532723281
1.676,2.4392207039160425
0.997,1.3366797058716244
0.889,1.5026132040821807
2.237,2.3341178917060645
1.805,2.1444877512910736
0.932,1.5808861789515163
1.738,1.7122819137503527
4.908,3.8747924653302235
1.042,1.481935325665411
2.761,2.268846836353319
2.547,2.5064725093340243
2.123,2.7611409970623413
0.875,1.5842541111354507
0.942,1.4825699372249517
1.635,2.584865238709135
5.00001,2.39840225598099
1.25,1.6822311215060353
1.823,1.916905675353199
1.117,1.4463728599870223
1.46,1.6682090296994403
5.00001,4.015481947402705
3.205,2.8381307136709495
0.48,1.012181336229915
1.688,2.956424618119989
0.675,0.4486004984113805
1.731,1.583834303926146
1.5,1.190722621891723
3.292,2.8225025745566654
1.41,1.7536790486543339
3.78,3.3055116899262273
0.802,0.47740051746822587
2.033,1.949976118124063
3.949,4.030328437953436
0.845,1.1891416880570773
3.273,2.0042524484311954
2.012,2.0102326515122257
1.625,2.4448058352857416
2.66,3.096658199719222
2.212,2.6028025179870866
1.765,2.1274547282947864
2.063,2.265541626729231
5.00001,3.0657075730004095
1.867,2.0161414876653367
1.125,2.5686777439658854
0.905,1.1958855707686311
1.908,2.172861896029346
1.988,1.554442172453527
1.656,1.924675109924891
5.00001,3.9621181016282634
1.457,2.2395088289548966
0.913,1.2382635177054553
1.404,1.9784609174482952
1.917,1.9340797822448152
0.611,0.7628629092075201
1.53,1.5856430609783914
0.855,1.3651653742454144
1.645,0.9988116987173257
3.862,3.5593268158717066
3.413,3.2587947250639218
2.464,2.33628215239564
1.218,1.714575690440526
1.325,2.00460059364012
0.98,1.7102040788360995
2.414,2.2902392277507744
1.713,2.5125708007758476
1.201,1.355493650127194
5.00001,6.730427123280322
1.927,1.6439892384653376
2.328,2.2040840297718773
1.918,2.190384165148231
1.963,2.4395562272712326
2.939,2.952102621365441
0.846,1.7111947022583252
5.00001,4.060169209330972
5.00001,3.815333375198371
1.073,2.1431857669810626
1.5,2.451829323431248
2.042,2.362329881100109
2.683,3.272305300308453
1.035,0.6631800309814082
1.615,1.7718194839696082
2.224,2.09213614573148
1.669,1.656118865088871
2.292,2.2666778290273513
2.059,1.7433891417144096
0.955,0.5256021229157071
1.625,2.5666705026705614
2.407,2.3758164252529
0.828,1.4062490916139865
2.302,1.3510388059527259
1.859,1.7177411494337917
1.058,1.3149160611489208
1.188,1.4155217875975765
1.944,2.2561571434287515
1.833,2.115822228143955
2.925,2.069980963652533
1.442,1.7983386951954543
5.00001,2.426907586226143
1.342,2.1977548950842447
0.528,0.7335252712176157
1.887,2.1522063943695002
2.04,2.2564617332150476
1.795,2.0092891047276
0.989,1.1588254470457287
2.799,2.2454044001537525
3.277,2.643900974376294
2.08,1.7069186162180827
2.083,2.4879254412256344
1.125,3.594882949279871
2.347,3.0724514601720188
2.145,2.2412397810665965
3.385,3.1470918165620603
5.00001,7.0873672941463965
2.841,2.4536550771196843
5.00001,3.978487095310726
1.813,1.5697725257292277
1.25,1.7141005176730673
4.125,1.9362106366637235
1.125,0.9127553926935903
0.903,-0.22592301531837222
0.96,1.8925513534116973
1.425,1.8810909372308302
2.663,2.676174635292277
1.65,1.6951928858794005
1.18,1.7231833915976864
1.564,2.3887759932125263
4.268,4.252422077473547
3.086,2.5519833762352278
2.392,0.9537426991924676
1.094,1.788849480184922
0.666,0.8539208388917032
3.685,3.1016509711867855
3.305,3.4201768500957783
2.736,2.665244726794839
5.00001,4.7326210574693235
3.211,3.2681688438595344
2.426,1.7461355695415506
2.319,2.501074226803034
1.514,2.516690185271834
2.278,2.4256857126389093
3.8,3.28418267536307
0.952,1.9510255096077458
1.939,2.0896887876448105
2.607,2.405102563234614
1.91,1.580215605163687
0.649,1.1117470121654662
1.283,1.918445621263956
1.898,2.3137447423812816
1.833,1.844025100669775
1.518,0.2934277693895311
2.573,2.0166514695723166
1.375,-0.07751799054695141
1.25,1.0407932819833405
2.181,2.151609329528469
1.681,2.28867899326157
2.318,1.5884466409105897
1.49,1.9338041385147804
1.703,2.3213272725829412
3.913,2.8002243140333007
2.823,2.4925723799695874
5.00001,3.7264231943980946
1.354,0.9451500633829539
3.284,2.498888489537002
3.5,1.7545682699017462
1.823,2.0747511256839957
5.00001,5.516621073982456
1.92,1.6451157110910657
2.408,2.7250617929550245
1.75,2.291068525288786
1.264,1.5723688217029732
1.259,1.6026203888401724
1.947,2.411538751774131
3.418,3.3830952248884643
2.119,1.7698698549801577
1.375,0.12754348119828762
2.706,2.134024563088772
1.723,2.006097448677856
2.621,1.8931827738862665
1.491,1.7369210824586858
3.391,2.549662005670008
2.486,2.4323941736832353
1.287,2.2503357288098016
3.439,2.398838046409189
1.75,1.7326116790696844
2.875,2.0696075122768463
1.436,2.330426277326403
3.462,2.7334673785245513
2.322,2.986310062899136
2.0,2.324405473880894
2.415,2.340212807461178
0.675,0.8569663117491118
1.917,0.9477995577749354
1.783,2.213167821201168
1.782,2.3932258494092906
1.332,1.611033473389348
2.738,2.727387341221025
1.522,1.7855331676125274
1.871,2.206001186710779
1.375,1.1078853184386759
1.104,1.437578911968501
2.406,1.6730403745531746
1.625,1.727234071866846
0.838,0.8485685968809449
2.656,2.758514681771487
2.115,2.5632644419007065
1.734,2.370122387092529
3.1,1.2624205847030083
0.995,1.7414747666295796
1.914,2.311609783175129
2.201,1.9587387244863734
1.673,2.3160560287179166
0.65,1.0730809365497223
1.418,2.3048572117117416
2.906,2.177122107867973
3.192,2.4580155368548873
1.188,1.4996259252567796
2.0,1.7003346937652282
2.195,1.850899814784519
2.894,3.1505977881012797
1.164,1.6910037702651906
1.623,2.2204881896558604
1.141,1.250797978869386
0.713,1.2400703528568258
1.905,2.3298943780305947
1.973,2.359253156393386
0.722,0.5892401769558759
1.033,2.059792406241236
1.43,1.5910956104594405
2.449,2.081621930496482
5.00001,3.5297539796107884
1.833,1.7645616407977656
0.861,1.968249867054908
2.184,2.5244364226126734
1.108,1.3580446403870852
2.113,1.9828827250446466
3.388,3.15693796157737
1.231,0.8502841446226199
2.695,1.1787851031830812
3.214,1.9882925281003523
0.819,1.1639355613033686
5.00001,4.694533491428693
3.046,2.671330844158561
0.729,1.0142191286696942
1.58,1.967809324285902
0.622,1.1560443858454335
1.163,-0.5436108742486354
3.141,1.5175577634297426
3.625,2.7807562090201827
5.00001,3.892362102341309
0.741,1.6794842452199532
1.5,1.8144969229012062
2.7,2.9067809977292924
1.208,1.3412263238154623
2.5,2.890427153701779
0.722,1.3256301721812562
3.75,2.375570226741573
2.396,2.783383601376059
1.833,2.173481970757024
